city,state,region,start,end,seriesId,MetroArea,city_state,geoloc,Latitude,Longitude,year,period,periodName,value,periodNum,date
Boston,MA,NE,1978,2023,APUS11A72610,"Boston-Cambridge-Newton, MA-NH","Boston, MA","(42.3554334, -71.060511)",42.3554334,-71.060511,2022,M06,June,0.26,06,202206
Phoenix,AZ,SW,2018,2023,APUS48A72610,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ","(33.4484367, -112.074141)",33.4484367,-112.074141,2022,M06,June,0.161,06,202206
Long Beach,CA,WE,1978,2023,APUS49A72610,"Los Angeles-Long Beach-Anaheim, CA","Long Beach, CA","(33.7690164, -118.191604)",33.7690164,-118.191604,2022,M06,June,0.249,06,202206
Minneapolis,MN,MW,1978,2023,APUS24A72610,"Minneapolis-St.Paul-Bloomington, MN-WI","Minneapolis, MN","(44.9772995, -93.2654692)",44.9772995,-93.2654692,2022,M06,June,0.19,06,202206
New York City,NY,NE,1978,2023,APUS12A72610,"New York-Newark-Jersey City, NY-NJ-PA","New York City, NY","(40.7127281, -74.0060152)",40.7127281,-74.0060152,2022,M06,June,0.248,06,202206
Seattle,WA,WE,1978,2023,APUS49D72610,Seattle-Tacoma-Bellevue WA,"Seattle, WA","(47.6038321, -122.330062)",47.6038321,-122.330062,2022,M06,June,0.118,06,202206
Philadelphia,PA,NE,1978,2023,APUS12B72610,"	Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Philadelphia, PA","(39.9527237, -75.1635262)",39.9527237,-75.1635262,2022,M06,June,0.185,06,202206
Chicago,IL,MW,1978,2023,APUS23A72610,"Chicago-Naperville-Elgin, IL-IN-WI","Chicago, IL","(41.8755616, -87.6244212)",41.8755616,-87.6244212,2022,M06,June,0.146,06,202206
San Francisco,CA,WE,1978,2023,APUS49B72610,"San Francisco-Oakland-Hayward, CA","San Francisco, CA","(37.7790262, -122.419906)",37.7790262,-122.419906,2022,M06,June,0.311,06,202206
Denver,CO,WE,1978,2023,APUS48B72610,"Denver-Aurora-Lakewood, CO","Denver, CO","(39.7392364, -104.984862)",39.7392364,-104.984862,2022,M06,June,0.149,06,202206
Miami,FL,SE,1978,2023,APUS35B72610,"Miami-Fort Lauderdale-West Palm Beach, FL","Miami, FL","(25.7741728, -80.19362)",25.7741728,-80.19362,2022,M06,June,0.14,06,202206
Chicago,IL,MW,1978,2023,APUS23A72610,"Chicago-Naperville-Elgin, IL-IN-WI","Chicago, IL","(41.8755616, -87.6244212)",41.8755616,-87.6244212,2022,M07,July,0.147,07,202207
Long Beach,CA,WE,1978,2023,APUS49A72610,"Los Angeles-Long Beach-Anaheim, CA","Long Beach, CA","(33.7690164, -118.191604)",33.7690164,-118.191604,2022,M07,July,0.247,07,202207
Phoenix,AZ,SW,2018,2023,APUS48A72610,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ","(33.4484367, -112.074141)",33.4484367,-112.074141,2022,M07,July,0.157,07,202207
Detroit,MI,MW,1978,2023,APUS23B72610,"Detroit-Warren-Dearborn, MI","Detroit, MI","(42.3315509, -83.0466403)",42.3315509,-83.0466403,2022,M07,July,0.189,07,202207
Dallas,TX,SW,1978,2023,APUS37A72610,"Dallas-Fort Worth-Arlington, TX","Dallas, TX","(32.7762719, -96.7968559)",32.7762719,-96.7968559,2022,M07,July,0.196,07,202207
Minneapolis,MN,MW,1978,2023,APUS24A72610,"Minneapolis-St.Paul-Bloomington, MN-WI","Minneapolis, MN","(44.9772995, -93.2654692)",44.9772995,-93.2654692,2022,M07,July,0.189,07,202207
San Francisco,CA,WE,1978,2023,APUS49B72610,"San Francisco-Oakland-Hayward, CA","San Francisco, CA","(37.7790262, -122.419906)",37.7790262,-122.419906,2022,M07,July,0.311,07,202207
Philadelphia,PA,NE,1978,2023,APUS12B72610,"	Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Philadelphia, PA","(39.9527237, -75.1635262)",39.9527237,-75.1635262,2022,M07,July,0.185,07,202207
Boston,MA,NE,1978,2023,APUS11A72610,"Boston-Cambridge-Newton, MA-NH","Boston, MA","(42.3554334, -71.060511)",42.3554334,-71.060511,2022,M07,July,0.27,07,202207
Houston,TX,SW,1978,2023,APUS37B72610,"Houston-The Woodlands-Sugar Land, TX","Houston, TX","(29.7589382, -95.3676974)",29.7589382,-95.3676974,2022,M07,July,0.258,07,202207
Denver,CO,WE,1978,2023,APUS48B72610,"Denver-Aurora-Lakewood, CO","Denver, CO","(39.7392364, -104.984862)",39.7392364,-104.984862,2022,M07,July,0.152,07,202207
San Diego,CA,WE,1978,2023,APUS49E72610,"San Diego-Carlsbad, CA","San Diego, CA","(32.7174202, -117.1627728)",32.7174202,-117.1627728,2022,M07,July,0.409,07,202207
Seattle,WA,WE,1978,2023,APUS49D72610,Seattle-Tacoma-Bellevue WA,"Seattle, WA","(47.6038321, -122.330062)",47.6038321,-122.330062,2022,M07,July,0.118,07,202207
New York City,NY,NE,1978,2023,APUS12A72610,"New York-Newark-Jersey City, NY-NJ-PA","New York City, NY","(40.7127281, -74.0060152)",40.7127281,-74.0060152,2022,M07,July,0.232,07,202207
Miami,FL,SE,1978,2023,APUS35B72610,"Miami-Fort Lauderdale-West Palm Beach, FL","Miami, FL","(25.7741728, -80.19362)",25.7741728,-80.19362,2022,M07,July,0.141,07,202207
Boston,MA,NE,1978,2023,APUS11A72610,"Boston-Cambridge-Newton, MA-NH","Boston, MA","(42.3554334, -71.060511)",42.3554334,-71.060511,2022,M08,August,0.288,08,202208
Miami,FL,SE,1978,2023,APUS35B72610,"Miami-Fort Lauderdale-West Palm Beach, FL","Miami, FL","(25.7741728, -80.19362)",25.7741728,-80.19362,2022,M08,August,0.141,08,202208
Seattle,WA,WE,1978,2023,APUS49D72610,Seattle-Tacoma-Bellevue WA,"Seattle, WA","(47.6038321, -122.330062)",47.6038321,-122.330062,2022,M08,August,0.118,08,202208
Detroit,MI,MW,1978,2023,APUS23B72610,"Detroit-Warren-Dearborn, MI","Detroit, MI","(42.3315509, -83.0466403)",42.3315509,-83.0466403,2022,M08,August,0.188,08,202208
Chicago,IL,MW,1978,2023,APUS23A72610,"Chicago-Naperville-Elgin, IL-IN-WI","Chicago, IL","(41.8755616, -87.6244212)",41.8755616,-87.6244212,2022,M08,August,0.149,08,202208
Denver,CO,WE,1978,2023,APUS48B72610,"Denver-Aurora-Lakewood, CO","Denver, CO","(39.7392364, -104.984862)",39.7392364,-104.984862,2022,M08,August,0.152,08,202208
Philadelphia,PA,NE,1978,2023,APUS12B72610,"	Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Philadelphia, PA","(39.9527237, -75.1635262)",39.9527237,-75.1635262,2022,M08,August,0.184,08,202208
New York City,NY,NE,1978,2023,APUS12A72610,"New York-Newark-Jersey City, NY-NJ-PA","New York City, NY","(40.7127281, -74.0060152)",40.7127281,-74.0060152,2022,M08,August,0.249,08,202208
San Francisco,CA,WE,1978,2023,APUS49B72610,"San Francisco-Oakland-Hayward, CA","San Francisco, CA","(37.7790262, -122.419906)",37.7790262,-122.419906,2022,M08,August,0.311,08,202208
Minneapolis,MN,MW,1978,2023,APUS24A72610,"Minneapolis-St.Paul-Bloomington, MN-WI","Minneapolis, MN","(44.9772995, -93.2654692)",44.9772995,-93.2654692,2022,M08,August,0.189,08,202208
San Diego,CA,WE,1978,2023,APUS49E72610,"San Diego-Carlsbad, CA","San Diego, CA","(32.7174202, -117.1627728)",32.7174202,-117.1627728,2022,M08,August,0.409,08,202208
Phoenix,AZ,SW,2018,2023,APUS48A72610,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ","(33.4484367, -112.074141)",33.4484367,-112.074141,2022,M08,August,0.156,08,202208
Dallas,TX,SW,1978,2023,APUS37A72610,"Dallas-Fort Worth-Arlington, TX","Dallas, TX","(32.7762719, -96.7968559)",32.7762719,-96.7968559,2022,M08,August,0.196,08,202208
Houston,TX,SW,1978,2023,APUS37B72610,"Houston-The Woodlands-Sugar Land, TX","Houston, TX","(29.7589382, -95.3676974)",29.7589382,-95.3676974,2022,M08,August,0.257,08,202208
Long Beach,CA,WE,1978,2023,APUS49A72610,"Los Angeles-Long Beach-Anaheim, CA","Long Beach, CA","(33.7690164, -118.191604)",33.7690164,-118.191604,2022,M08,August,0.247,08,202208
Seattle,WA,WE,1978,2023,APUS49D72610,Seattle-Tacoma-Bellevue WA,"Seattle, WA","(47.6038321, -122.330062)",47.6038321,-122.330062,2022,M09,September,0.118,09,202209
Boston,MA,NE,1978,2023,APUS11A72610,"Boston-Cambridge-Newton, MA-NH","Boston, MA","(42.3554334, -71.060511)",42.3554334,-71.060511,2022,M09,September,0.289,09,202209
Phoenix,AZ,SW,2018,2023,APUS48A72610,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ","(33.4484367, -112.074141)",33.4484367,-112.074141,2022,M09,September,0.153,09,202209
Philadelphia,PA,NE,1978,2023,APUS12B72610,"	Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Philadelphia, PA","(39.9527237, -75.1635262)",39.9527237,-75.1635262,2022,M09,September,0.188,09,202209
Denver,CO,WE,1978,2023,APUS48B72610,"Denver-Aurora-Lakewood, CO","Denver, CO","(39.7392364, -104.984862)",39.7392364,-104.984862,2022,M09,September,0.157,09,202209
San Francisco,CA,WE,1978,2023,APUS49B72610,"San Francisco-Oakland-Hayward, CA","San Francisco, CA","(37.7790262, -122.419906)",37.7790262,-122.419906,2022,M09,September,0.311,09,202209
Houston,TX,SW,1978,2023,APUS37B72610,"Houston-The Woodlands-Sugar Land, TX","Houston, TX","(29.7589382, -95.3676974)",29.7589382,-95.3676974,2022,M09,September,0.241,09,202209
Long Beach,CA,WE,1978,2023,APUS49A72610,"Los Angeles-Long Beach-Anaheim, CA","Long Beach, CA","(33.7690164, -118.191604)",33.7690164,-118.191604,2022,M09,September,0.247,09,202209
Chicago,IL,MW,1978,2023,APUS23A72610,"Chicago-Naperville-Elgin, IL-IN-WI","Chicago, IL","(41.8755616, -87.6244212)",41.8755616,-87.6244212,2022,M09,September,0.149,09,202209
Miami,FL,SE,1978,2023,APUS35B72610,"Miami-Fort Lauderdale-West Palm Beach, FL","Miami, FL","(25.7741728, -80.19362)",25.7741728,-80.19362,2022,M09,September,0.142,09,202209
Dallas,TX,SW,1978,2023,APUS37A72610,"Dallas-Fort Worth-Arlington, TX","Dallas, TX","(32.7762719, -96.7968559)",32.7762719,-96.7968559,2022,M09,September,0.199,09,202209
Minneapolis,MN,MW,1978,2023,APUS24A72610,"Minneapolis-St.Paul-Bloomington, MN-WI","Minneapolis, MN","(44.9772995, -93.2654692)",44.9772995,-93.2654692,2022,M09,September,0.191,09,202209
New York City,NY,NE,1978,2023,APUS12A72610,"New York-Newark-Jersey City, NY-NJ-PA","New York City, NY","(40.7127281, -74.0060152)",40.7127281,-74.0060152,2022,M09,September,0.245,09,202209
Detroit,MI,MW,1978,2023,APUS23B72610,"Detroit-Warren-Dearborn, MI","Detroit, MI","(42.3315509, -83.0466403)",42.3315509,-83.0466403,2022,M09,September,0.188,09,202209
San Diego,CA,WE,1978,2023,APUS49E72610,"San Diego-Carlsbad, CA","San Diego, CA","(32.7174202, -117.1627728)",32.7174202,-117.1627728,2022,M09,September,0.409,09,202209
San Diego,CA,WE,1978,2023,APUS49E72610,"San Diego-Carlsbad, CA","San Diego, CA","(32.7174202, -117.1627728)",32.7174202,-117.1627728,2022,M10,October,0.409,10,202210
Houston,TX,SW,1978,2023,APUS37B72610,"Houston-The Woodlands-Sugar Land, TX","Houston, TX","(29.7589382, -95.3676974)",29.7589382,-95.3676974,2022,M10,October,0.207,10,202210
New York City,NY,NE,1978,2023,APUS12A72610,"New York-Newark-Jersey City, NY-NJ-PA","New York City, NY","(40.7127281, -74.0060152)",40.7127281,-74.0060152,2022,M10,October,0.235,10,202210
Denver,CO,WE,1978,2023,APUS48B72610,"Denver-Aurora-Lakewood, CO","Denver, CO","(39.7392364, -104.984862)",39.7392364,-104.984862,2022,M10,October,0.157,10,202210
Detroit,MI,MW,1978,2023,APUS23B72610,"Detroit-Warren-Dearborn, MI","Detroit, MI","(42.3315509, -83.0466403)",42.3315509,-83.0466403,2022,M10,October,0.188,10,202210
Philadelphia,PA,NE,1978,2023,APUS12B72610,"	Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Philadelphia, PA","(39.9527237, -75.1635262)",39.9527237,-75.1635262,2022,M10,October,0.184,10,202210
San Francisco,CA,WE,1978,2023,APUS49B72610,"San Francisco-Oakland-Hayward, CA","San Francisco, CA","(37.7790262, -122.419906)",37.7790262,-122.419906,2022,M10,October,0.307,10,202210
Chicago,IL,MW,1978,2023,APUS23A72610,"Chicago-Naperville-Elgin, IL-IN-WI","Chicago, IL","(41.8755616, -87.6244212)",41.8755616,-87.6244212,2022,M10,October,0.132,10,202210
Dallas,TX,SW,1978,2023,APUS37A72610,"Dallas-Fort Worth-Arlington, TX","Dallas, TX","(32.7762719, -96.7968559)",32.7762719,-96.7968559,2022,M10,October,0.199,10,202210
Seattle,WA,WE,1978,2023,APUS49D72610,Seattle-Tacoma-Bellevue WA,"Seattle, WA","(47.6038321, -122.330062)",47.6038321,-122.330062,2022,M10,October,0.118,10,202210
Long Beach,CA,WE,1978,2023,APUS49A72610,"Los Angeles-Long Beach-Anaheim, CA","Long Beach, CA","(33.7690164, -118.191604)",33.7690164,-118.191604,2022,M10,October,0.26,10,202210
Phoenix,AZ,SW,2018,2023,APUS48A72610,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ","(33.4484367, -112.074141)",33.4484367,-112.074141,2022,M10,October,0.153,10,202210
Minneapolis,MN,MW,1978,2023,APUS24A72610,"Minneapolis-St.Paul-Bloomington, MN-WI","Minneapolis, MN","(44.9772995, -93.2654692)",44.9772995,-93.2654692,2022,M10,October,0.169,10,202210
Miami,FL,SE,1978,2023,APUS35B72610,"Miami-Fort Lauderdale-West Palm Beach, FL","Miami, FL","(25.7741728, -80.19362)",25.7741728,-80.19362,2022,M10,October,0.142,10,202210
Boston,MA,NE,1978,2023,APUS11A72610,"Boston-Cambridge-Newton, MA-NH","Boston, MA","(42.3554334, -71.060511)",42.3554334,-71.060511,2022,M10,October,0.291,10,202210
Denver,CO,WE,1978,2023,APUS48B72610,"Denver-Aurora-Lakewood, CO","Denver, CO","(39.7392364, -104.984862)",39.7392364,-104.984862,2022,M11,November,0.152,11,202211
Seattle,WA,WE,1978,2023,APUS49D72610,Seattle-Tacoma-Bellevue WA,"Seattle, WA","(47.6038321, -122.330062)",47.6038321,-122.330062,2022,M11,November,0.118,11,202211
Houston,TX,SW,1978,2023,APUS37B72610,"Houston-The Woodlands-Sugar Land, TX","Houston, TX","(29.7589382, -95.3676974)",29.7589382,-95.3676974,2022,M11,November,0.182,11,202211
Dallas,TX,SW,1978,2023,APUS37A72610,"Dallas-Fort Worth-Arlington, TX","Dallas, TX","(32.7762719, -96.7968559)",32.7762719,-96.7968559,2022,M11,November,0.183,11,202211
Miami,FL,SE,1978,2023,APUS35B72610,"Miami-Fort Lauderdale-West Palm Beach, FL","Miami, FL","(25.7741728, -80.19362)",25.7741728,-80.19362,2022,M11,November,0.142,11,202211
New York City,NY,NE,1978,2023,APUS12A72610,"New York-Newark-Jersey City, NY-NJ-PA","New York City, NY","(40.7127281, -74.0060152)",40.7127281,-74.0060152,2022,M11,November,0.232,11,202211
Detroit,MI,MW,1978,2023,APUS23B72610,"Detroit-Warren-Dearborn, MI","Detroit, MI","(42.3315509, -83.0466403)",42.3315509,-83.0466403,2022,M11,November,0.18,11,202211
Chicago,IL,MW,1978,2023,APUS23A72610,"Chicago-Naperville-Elgin, IL-IN-WI","Chicago, IL","(41.8755616, -87.6244212)",41.8755616,-87.6244212,2022,M11,November,0.133,11,202211
Minneapolis,MN,MW,1978,2023,APUS24A72610,"Minneapolis-St.Paul-Bloomington, MN-WI","Minneapolis, MN","(44.9772995, -93.2654692)",44.9772995,-93.2654692,2022,M11,November,0.166,11,202211
San Diego,CA,WE,1978,2023,APUS49E72610,"San Diego-Carlsbad, CA","San Diego, CA","(32.7174202, -117.1627728)",32.7174202,-117.1627728,2022,M11,November,0.41,11,202211
Philadelphia,PA,NE,1978,2023,APUS12B72610,"	Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Philadelphia, PA","(39.9527237, -75.1635262)",39.9527237,-75.1635262,2022,M11,November,0.183,11,202211
Long Beach,CA,WE,1978,2023,APUS49A72610,"Los Angeles-Long Beach-Anaheim, CA","Long Beach, CA","(33.7690164, -118.191604)",33.7690164,-118.191604,2022,M11,November,0.26,11,202211
San Francisco,CA,WE,1978,2023,APUS49B72610,"San Francisco-Oakland-Hayward, CA","San Francisco, CA","(37.7790262, -122.419906)",37.7790262,-122.419906,2022,M11,November,0.307,11,202211
Boston,MA,NE,1978,2023,APUS11A72610,"Boston-Cambridge-Newton, MA-NH","Boston, MA","(42.3554334, -71.060511)",42.3554334,-71.060511,2022,M11,November,0.358,11,202211
Phoenix,AZ,SW,2018,2023,APUS48A72610,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ","(33.4484367, -112.074141)",33.4484367,-112.074141,2022,M11,November,0.137,11,202211
Miami,FL,SE,1978,2023,APUS35B72610,"Miami-Fort Lauderdale-West Palm Beach, FL","Miami, FL","(25.7741728, -80.19362)",25.7741728,-80.19362,2022,M12,December,0.142,12,202212
Seattle,WA,WE,1978,2023,APUS49D72610,Seattle-Tacoma-Bellevue WA,"Seattle, WA","(47.6038321, -122.330062)",47.6038321,-122.330062,2022,M12,December,0.118,12,202212
San Francisco,CA,WE,1978,2023,APUS49B72610,"San Francisco-Oakland-Hayward, CA","San Francisco, CA","(37.7790262, -122.419906)",37.7790262,-122.419906,2022,M12,December,0.307,12,202212
New York City,NY,NE,1978,2023,APUS12A72610,"New York-Newark-Jersey City, NY-NJ-PA","New York City, NY","(40.7127281, -74.0060152)",40.7127281,-74.0060152,2022,M12,December,0.231,12,202212
Long Beach,CA,WE,1978,2023,APUS49A72610,"Los Angeles-Long Beach-Anaheim, CA","Long Beach, CA","(33.7690164, -118.191604)",33.7690164,-118.191604,2022,M12,December,0.26,12,202212
Houston,TX,SW,1978,2023,APUS37B72610,"Houston-The Woodlands-Sugar Land, TX","Houston, TX","(29.7589382, -95.3676974)",29.7589382,-95.3676974,2022,M12,December,0.19,12,202212
Philadelphia,PA,NE,1978,2023,APUS12B72610,"	Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Philadelphia, PA","(39.9527237, -75.1635262)",39.9527237,-75.1635262,2022,M12,December,0.193,12,202212
Boston,MA,NE,1978,2023,APUS11A72610,"Boston-Cambridge-Newton, MA-NH","Boston, MA","(42.3554334, -71.060511)",42.3554334,-71.060511,2022,M12,December,0.358,12,202212
Denver,CO,WE,1978,2023,APUS48B72610,"Denver-Aurora-Lakewood, CO","Denver, CO","(39.7392364, -104.984862)",39.7392364,-104.984862,2022,M12,December,0.152,12,202212
Minneapolis,MN,MW,1978,2023,APUS24A72610,"Minneapolis-St.Paul-Bloomington, MN-WI","Minneapolis, MN","(44.9772995, -93.2654692)",44.9772995,-93.2654692,2022,M12,December,0.163,12,202212
Chicago,IL,MW,1978,2023,APUS23A72610,"Chicago-Naperville-Elgin, IL-IN-WI","Chicago, IL","(41.8755616, -87.6244212)",41.8755616,-87.6244212,2022,M12,December,0.148,12,202212
San Diego,CA,WE,1978,2023,APUS49E72610,"San Diego-Carlsbad, CA","San Diego, CA","(32.7174202, -117.1627728)",32.7174202,-117.1627728,2022,M12,December,0.41,12,202212
Phoenix,AZ,SW,2018,2023,APUS48A72610,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ","(33.4484367, -112.074141)",33.4484367,-112.074141,2022,M12,December,0.137,12,202212
Dallas,TX,SW,1978,2023,APUS37A72610,"Dallas-Fort Worth-Arlington, TX","Dallas, TX","(32.7762719, -96.7968559)",32.7762719,-96.7968559,2022,M12,December,0.183,12,202212
Detroit,MI,MW,1978,2023,APUS23B72610,"Detroit-Warren-Dearborn, MI","Detroit, MI","(42.3315509, -83.0466403)",42.3315509,-83.0466403,2022,M12,December,0.18,12,202212
Houston,TX,SW,1978,2023,APUS37B72610,"Houston-The Woodlands-Sugar Land, TX","Houston, TX","(29.7589382, -95.3676974)",29.7589382,-95.3676974,2023,M01,January,0.181,01,202301
Miami,FL,SE,1978,2023,APUS35B72610,"Miami-Fort Lauderdale-West Palm Beach, FL","Miami, FL","(25.7741728, -80.19362)",25.7741728,-80.19362,2023,M01,January,0.147,01,202301
Chicago,IL,MW,1978,2023,APUS23A72610,"Chicago-Naperville-Elgin, IL-IN-WI","Chicago, IL","(41.8755616, -87.6244212)",41.8755616,-87.6244212,2023,M01,January,0.151,01,202301
New York City,NY,NE,1978,2023,APUS12A72610,"New York-Newark-Jersey City, NY-NJ-PA","New York City, NY","(40.7127281, -74.0060152)",40.7127281,-74.0060152,2023,M01,January,0.243,01,202301
Dallas,TX,SW,1978,2023,APUS37A72610,"Dallas-Fort Worth-Arlington, TX","Dallas, TX","(32.7762719, -96.7968559)",32.7762719,-96.7968559,2023,M01,January,0.178,01,202301
Seattle,WA,WE,1978,2023,APUS49D72610,Seattle-Tacoma-Bellevue WA,"Seattle, WA","(47.6038321, -122.330062)",47.6038321,-122.330062,2023,M01,January,0.126,01,202301
San Diego,CA,WE,1978,2023,APUS49E72610,"San Diego-Carlsbad, CA","San Diego, CA","(32.7174202, -117.1627728)",32.7174202,-117.1627728,2023,M01,January,0.475,01,202301
Boston,MA,NE,1978,2023,APUS11A72610,"Boston-Cambridge-Newton, MA-NH","Boston, MA","(42.3554334, -71.060511)",42.3554334,-71.060511,2023,M01,January,0.391,01,202301
Denver,CO,WE,1978,2023,APUS48B72610,"Denver-Aurora-Lakewood, CO","Denver, CO","(39.7392364, -104.984862)",39.7392364,-104.984862,2023,M01,January,0.153,01,202301
Detroit,MI,MW,1978,2023,APUS23B72610,"Detroit-Warren-Dearborn, MI","Detroit, MI","(42.3315509, -83.0466403)",42.3315509,-83.0466403,2023,M01,January,0.182,01,202301
Phoenix,AZ,SW,2018,2023,APUS48A72610,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ","(33.4484367, -112.074141)",33.4484367,-112.074141,2023,M01,January,0.136,01,202301
Philadelphia,PA,NE,1978,2023,APUS12B72610,"	Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Philadelphia, PA","(39.9527237, -75.1635262)",39.9527237,-75.1635262,2023,M01,January,0.197,01,202301
Minneapolis,MN,MW,1978,2023,APUS24A72610,"Minneapolis-St.Paul-Bloomington, MN-WI","Minneapolis, MN","(44.9772995, -93.2654692)",44.9772995,-93.2654692,2023,M01,January,0.161,01,202301
Long Beach,CA,WE,1978,2023,APUS49A72610,"Los Angeles-Long Beach-Anaheim, CA","Long Beach, CA","(33.7690164, -118.191604)",33.7690164,-118.191604,2023,M01,January,0.271,01,202301
San Francisco,CA,WE,1978,2023,APUS49B72610,"San Francisco-Oakland-Hayward, CA","San Francisco, CA","(37.7790262, -122.419906)",37.7790262,-122.419906,2023,M01,January,0.317,01,202301
Chicago,IL,MW,1978,2023,APUS23A72610,"Chicago-Naperville-Elgin, IL-IN-WI","Chicago, IL","(41.8755616, -87.6244212)",41.8755616,-87.6244212,2023,M02,February,0.156,02,202302
San Diego,CA,WE,1978,2023,APUS49E72610,"San Diego-Carlsbad, CA","San Diego, CA","(32.7174202, -117.1627728)",32.7174202,-117.1627728,2023,M02,February,0.475,02,202302
Seattle,WA,WE,1978,2023,APUS49D72610,Seattle-Tacoma-Bellevue WA,"Seattle, WA","(47.6038321, -122.330062)",47.6038321,-122.330062,2023,M02,February,0.126,02,202302
Phoenix,AZ,SW,2018,2023,APUS48A72610,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ","(33.4484367, -112.074141)",33.4484367,-112.074141,2023,M02,February,0.137,02,202302
Detroit,MI,MW,1978,2023,APUS23B72610,"Detroit-Warren-Dearborn, MI","Detroit, MI","(42.3315509, -83.0466403)",42.3315509,-83.0466403,2023,M02,February,0.182,02,202302
Boston,MA,NE,1978,2023,APUS11A72610,"Boston-Cambridge-Newton, MA-NH","Boston, MA","(42.3554334, -71.060511)",42.3554334,-71.060511,2023,M02,February,0.386,02,202302
